fuente,entidad,departamento,municipio,valor_inicial,valor_final,adiciones_dias,plazo_dias,sobrecosto_pct,retraso_pct,estado,objeto,url,contratista,fecha_inicio,fecha_fin,postconflicto,destino_gasto
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE ALMEIDA,Boyacá,Almeida,780237028,801818703,105,120.0,2.766040860085917,87.5,Liquidado,REHABILITACIoN MEDIANTE LA CONSTRUCCIoN DE PAVIMENTO RIGIDO Y MEJORAMIENTO FUNCIONAL DE LA CARRERA 3 ENTRE CALLE 1 Y 2; Y DE LA CALLE 2 ENTRE CARRERAS 3 Y SALIDA AL MUNICIPIO DE CHIVOR; ViAS URBANAS DE BAJO TRaNSITO DEL MUNICIPIO DE ALMEIDA (PROYECTO BPIN 2021150220043  SGR).,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25703,CONSORCIO ALMEIDA 2021,2021-12-02T00:00:00.000,2022-07-15T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE BITUIMA,Cundinamarca,Bituima,779715911,779715911,0,5.0,0.0,0.0,Liquidado,MEJORAMIENTO DE LA INFRAESTRUCTURA I.E.D JOSE MARIA VERGARA Y VERGARA; DEL MUNCIPIO DE BITUIMA; DEPARTAMENTO DE CUNDINAMARCA EN CUMPLIMIENTO DEL CONVENIO INTERADMINISTRATIVO NO. ICCU 246 DE 2022,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34496,ADRIANA YADITH VELASQUEZ ORTIZ,2023-02-01T00:00:00.000,2023-07-01T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Santander,Los Santos,779542144,889568687,20,4.0,14.1142520448516,500.0,Liquidado,MEJORAMIENTO DEL COLEGIO INTEGRADO MESA DE JERIDAS DEL MUNICIPIO DE LOS SANTOS; SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212918,IMPERTEL SAS,2020-12-29T00:00:00.000,2021-07-29T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Valle del Cauca,Cali,778776698,778776698,0,67.0,0.0,0.0,Liquidado,REALIZAR LA RECUPERACION AMBIENTAL Y PAISAJISTICA DEL PARQUE DEL BARRIO OBRERO (PARQUE ELOY ALFARO) DEL MUNICIPIO DE SANTIAGO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9810007,EDGAR ALBERTO CADAVID CARDONA,2019-09-24T00:00:00.000,2019-11-30T00:00:00.000,0,Inversión
SECOP I,TOLIMA - ALCALDÍA MUNICIPIO DE COYAIMA,Tolima,Coyaima,778761200,778761200,0,5.0,0.0,0.0,Liquidado,EL PRESENTE CONVENIO ESPECIAL TIENE COMO uNICO OBJETO LA TRANSFERENCIA DE RECURSOS POR PARTE DEL MUNICIPIO; A LA EMPRESA OP&S CONSTRUCCIONES SA ESP; IDENTIFICADA CON EL NIT. 809010690-; EN DESARROLLO DEL PROYECTO: APORTE DE RECURSOS PARA SUBSIDIAR COSTOS DE CONEXIoN Y DE REDES INTERNAS A USUARIOS DEL SERVICIO DE GAS DOMICILIARIO POR REDES EN EL MUNICIPIO DE COYAIMA - TOLIMA; PARA SUBSIDIAR COSTOS DE CONEXIoN Y DE REDES INTERNAS QUE CORRESPONDE PAGAR A SUSCRIPTORES Y/O USUARIOS POTENCIALES DEL SERVICIO PuBLICO DOMICILIARIO DE GAS COMBUSTIBLE POR REDES EN ZONA RURAL DE ESTE MUNICIPIO.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13598018,OP&S CONSTRUCCIONES SA ESP,2023-05-19T00:00:00.000,2023-10-19T00:00:00.000,0,Inversión
SECOP I,CAQUETÁ - ALCALDÍA MUNICIPIO DE MILÁN,Caquetá,Milán,777996361,777996361,0,2.0,0.0,0.0,Liquidado,FORTALECIMIENTO SOCIAL Y COMUNITARIO MEDIANTE EL MEJORAMIENTO DE VIVIENDA DE LOS HOGARES FOCALIZADOS QUE SE ENCUENTRAN EN CONDICIONES VULBERABILIDAD DEL MUNICIPIO DE MILAN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-13381507,CONSORCIO MEJORAMIENTOS DE VIVIENDA MILAN 2022,2022-12-28T00:00:00.000,2023-05-28T00:00:00.000,1,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VIANÍ,Cundinamarca,Vianí,777981922,814000000,56,4.0,4.629680585302855,1400.0,Liquidado,MEJORAMIENTO; MANTENIMIENTO Y REHABILITACIoN EN EL CORREDOR VIA VIANI - VEREDA EL ROSARIO DEL MUNICIPIO DE VIANI; CUNDINAMARCA; SEGuN CONVENIO INTERADMINISTRATIVO INVIAS NO. 1307 DE 2021 - PROGRAMA COLOMBIA RURAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-27367,CONSORCIO VIAS 2021,2022-03-28T00:00:00.000,2022-08-28T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE MARIPÍ,Boyacá,Maripí,777788655,777788655,0,6.0,0.0,0.0,Liquidado,MEJORAMIENTO DE VIVIENDA A FAMILIAS EN CONDICIoN DE VULNERABILIDAD DEL MUNICIPIO DE MARIPi DEPARTAMENTO DE BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13642702,RT INGENIERIA Y CONSTRUCCIONES S.A.S.,2023-06-30T00:00:00.000,2023-12-30T00:00:00.000,0,Inversión
SECOP I,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Santander,Barrancabermeja,777114054,777114054,0,3.0,0.0,0.0,Liquidado,CONSTRUCCIoN Y/O REHABILITACIoN DE ALCANTARILLADOS SANITARIOS Y PLUVIALES - FASE 5 EN EL DISTRITO DE BARRANCABERMEJA: DESCOLE ALCANTARILLADO PLUVIAL EN LA CALLE 42C EN EL BARRIO MARIA EUGENIA; DESCOLE ALCANTARILLADO PLUVIAL EN LA CARRERA 61 EN EL BARRIO MARIA EUGENIA; CONSTRUCCIoN ALCANTARILLADO SANITARIO EN LA CALLE 37 ENTRE CARRERAS 47A Y 49A DEL BARRIO EL PARAiSO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11882509,HENRY JAIMES MONSALVE,2021-04-30T00:00:00.000,2021-07-30T00:00:00.000,0,Inversión
SECOP I,FONDO ADAPTACIÓN (FA),Bogotá D.C.,Bogotá D.C.,777112200,777112200,0,5.0,0.0,0.0,Liquidado,EL CONTRATISTA SE COMPROMETE A REALIZAR LA CONSTRUCCIoN E INSTALACIoN DE MODULOS Y OBRAS COMPLEMENTARIAS REQUERIDAS PARA EL SANEAMIENTO BASICO DE INFRAESTRUCTURA HOSPITALARIA EN EL DEPARTAMENTO DE NARIÑO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7730050,PROYECTOS CIVILES E HIDRAULICOS S.A.S,2018-02-09T00:00:00.000,2018-07-09T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE QUIPILE,Cundinamarca,Quipile,776755609,776755609,0,180.0,0.0,0.0,Liquidado,CONSTRUCCION DE CUBIERTA Y MEJORAMIENTO DE CANCHA MULTIPLE VEREDA CONCORDIA DEL MUNICIPIO DE QUIPILE; CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-29596,CONSTRUCCIONES Y CONSULTORIAS SILVA VARGAS E HIJOS SAS,2022-06-30T00:00:00.000,2022-12-27T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE MIRAFLORES,Boyacá,Miraflores,776075943,776075943,0,3.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE CUBIERTAS EN LOS CAMPOS DEPORTIVOS DE LAS INSTITUCIoN EDUCATIVAS; LOCALIZADAS EN LAS VEREDAS MIRAFLORES Y PUEBLO Y CAJoN DEL MUNICIPIO DE MIRAFLORES BOYACA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15862,UNION TEMPORAL CUBIERTAS,2020-04-16T00:00:00.000,2020-09-16T00:00:00.000,0,Inversión
SECOP I,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Vichada,Cumaribo,775985390,867065971,0,4.0,11.737409257151093,0.0,Liquidado,CONSTRUCCION DEL SISTEMA DE ABASTECIMIENTO Y AGUA POTABLE EN LA INSPECCION DE CHAPARRAL DEL MUNICIPIO DE CUMARIBO VICHADA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33400,EVICONSA LTDA,2023-02-17T00:00:00.000,2023-06-17T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE PÁEZ,Boyacá,Páez,775905147,775905147,50,6.0,0.0,833.3333333333334,Liquidado,CONSTRUCCIoN DE CUBIERTA Y PLACA DE LA CANCHA DE LA INSTITUCIoN EDUCATIVA JOSe ANTONIO PaEZ SEDE RURAL YAMUNTICA DEL MUNICIPIO DE PaEZ BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21112,LAPINCO SAS,2021-06-28T00:00:00.000,2022-01-28T00:00:00.000,0,Inversión
SECOP I,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Risaralda,Mistrató,775476503,795230904,60,3.0,2.547388724684544,2000.0,Liquidado,MEJORAMIENTO DE DOS VIAS URANAS EN EL MUNICIPIO DE MISTRATO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31270,CONSORCIO SIKAPRO,2022-06-06T00:00:00.000,2022-11-06T00:00:00.000,0,Inversión
SECOP I,CAQUETÁ - ALCALDÍA MUNICIPIO DE MILÁN,Caquetá,Milán,775311177,775311177,0,3.0,0.0,0.0,Liquidado,IMPLEMENTACIoN DE SISTEMAS DE ENERGiA SOLAR FOTOVOLTAICA PARA ZONAS NO INTERCONECTADAS DEL MUNICIPIO DE MILAN; DEPARTAMENTO DEL CAQUETa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26729,CONSORCIO SISTEMAS FOTOVOLTAICOS MILAN,2022-04-28T00:00:00.000,2022-07-28T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Valle del Cauca,Cali,774893338,1183774023,200,2.0,52.76606017227109,10000.0,Liquidado,REHABILITACIoN VIAL EN LOS BARRIOS MORICHAL DE LA COMUNA 15 Y MIRAFLORES DE LA COMUNA 19; DEL MUNICIPIO DE SANTIAGO DE CALI.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9841898,CONSORCIO PC MORICHAL,2019-11-05T00:00:00.000,2020-07-05T00:00:00.000,0,Inversión
SECOP I,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Nariño,Funes,774791277,844095587,0,4.0,8.944900653547238,0.0,Liquidado,CONSTRUCCIoN DE OBRAS COMPLEMENTARIAS Y DOTACIoN DE MOBILIARIO PARA LA I.E. GUAPUSCAL ALTO EN EL MUNICIPIO DE FUNES - NARIÑO; EN CUMPLIMIENTO AL CONVENIO NO.1310 DE 2016 ENTRE EL MINISTERIO DE EDUCACIoN NACIONAL - DEPARTAMENTO DE NARIÑO Y MUNICIPIO DE FUNES,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-227599,CONSORCIO H & E CONSTRUCCIONES,2023-03-14T00:00:00.000,2023-09-14T00:00:00.000,0,Inversión
SECOP I,NARIÑO - ALCALDÍA MUNICIPIO DE ARBOLEDA (BERRUECOS),Nariño,Arboleda,774745630,790000000,214,82.0,1.96895205462469,260.9756097560976,Liquidado,MANTENIMIENTO Y MEJORAMIENTO DE LA ViA BERRUECOS  CHIRIURCO  CARTAGO; DEL MUNICIPIO DE ARBOLEDA; EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO N° 2201 DE 2020 PARA AUNAR ESFUERZOS ENTRE EL INSTITUTO NACIONAL DE VIAS-INVIAS Y EL MUNICIPIO DE ARBOLEDA  DEPARTAMENTO DE NARIÑO PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VIAS RURALES DEL PROGRAMA COLOMBIA RURAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24042,CONSORCIO VIAS ARBOLEDA,2021-12-02T00:00:00.000,2022-09-24T00:00:00.000,0,Inversión
SECOP I,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Nariño,Funes,774335810,936647655,45,4.0,20.961428220657908,1125.0,Liquidado,CONSTRUCCIoN DE LA NUEVA SEDE DEL CENTRO DE ATENCIoN INTEGRAL DEL ADULTO MAYOR; INMACULADA CONCEPCIoN DEL MUNICIPIO DE FUNES (N),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19840,EUDORO BAYARDO ORTEGA ROSERO,2020-11-11T00:00:00.000,2021-06-11T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ACUASAN E.I.C.E. E.S.P.,Santander,San Gil,774331149,774331149,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE OBRAS DE MITIGACIoN DE DOS (02) SISTEMAS DE ALCANTARILLADO: UNO SANITARIO Y OTRO PLUVIAL; CON ESTRUCTURAS ESPECIALES TIPO BOX COULVERT; PARA LA CONDUCCIoN DE AGUAS LLUVIAS Y DESAGuES EN LOS MANTENIMIENTOS GENERADOS POR LOS PROCESOS UNITARIOS EN LA P.T.A.P. DE ACUASAN E.I.C.E.-E.S.P. PASANDO POR EL BARRIO LA QUINTA; PASEO DEL MANGO HASTA SU  RETORNO A LA QUEBRADA CURITI; EN EL MUNICIPIO DE SAN GIL; SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12167315,INGETECNIA S.A.S ECO-INGENIERIA,2021-07-27T00:00:00.000,2022-03-27T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Valle del Cauca,Cali,774253228,774253228,40,75.0,0.0,53.333333333333336,Liquidado,REALIZAR OBRAS PARA LA CONSTRUCCIoN TANQUE ELEVADO DE AGUA POTABLE Y TRASLADO DE PTAP ACUEDUCTO EL HORMIGUERO CABECERA DE LA ZONA RURAL DEL MUNICIPIO DE SANTIAGO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9546941,CONSORCIO AGUAS DE CALI,2019-09-16T00:00:00.000,2020-01-09T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,773922192,1014461399,86,251.0,31.08054136274206,34.26294820717131,Liquidado,PRESTAR EL SERVICIO CENTROS DE DESARROLLO INFANTIL -CDI-; DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4540,CORPORACION INSTITUTO PAULO FREIRE,2019-01-21T00:00:00.000,2019-12-24T00:00:00.000,0,Inversión
SECOP I,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,773900257,1183166092,0,3.0,52.8835378071208,0.0,Liquidado,MEJORAMIENTO Y RESTAURACIoN DE LAS INSTALACIONES DEL COMANDO DEL BATALLON DE INFANTERiA NO 14 CT ANTONIO RICAUTE EN BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9466192,UNION TEMPORAL CUBIERTA INFANTERIA,2019-09-13T00:00:00.000,2020-03-13T00:00:00.000,0,Inversión
SECOP I,BOGOTÁ D.C. - FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,Bogotá D.C.,Bogotá D.C.,773790442,773790442,135,8.0,0.0,1687.5,Liquidado,ADECUACIoN; MANTENIMIENTO Y REMODELACIoN DE LA SEDE DE LA FISCALIA GENERAL DE LA NACIoN EN EL MUNICIPIO DE ENVIGADO EN LA CARRERA 43 A NO. 38 SUR  57  EDIFICIO MONTECARLO BAJO LA MODALIDAD DE PRECIOS FIJOS UNITARIOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10098073,CARLOS RODOLFO DAZA RAMIREZ,2019-12-23T00:00:00.000,2020-05-14T00:00:00.000,0,Inversión
SECOP I,HUILA - ESE HOSPITAL ARSENIO REPIZO VANEGAS - SAN AGUSTÍN,Huila,San Agustín,773700000,773700000,0,6.0,0.0,0.0,Liquidado,SELECCIONAR LA PROPUESTA MAS CONVENIENTE PARA CELEBRAR EL CONTRATO DE OBRA A TODO COSTO PARA LA REMODELACIoN DEL SERVICIO DE HOSPITALIZACIoN Y CONSTRUCCIoN DE OBRAS COMPLEMENTARIAS EN LA E.S.E,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10102147,DIEGO HERNAN SANDOVAL CASTRO,2019-12-17T00:00:00.000,2020-06-17T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHIPAQUE,Cundinamarca,Chipaque,773655148,773655148,0,210.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE VIVIENDA RURAL EN EL MUNICIPIO DE CHIPAQUE; DEPARTAMENTO DE CUNDINAMARCA EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO SHVS-CDCVI-091-2020 SUSCRITO CON EL DEPARTAMENTO DE CUNDINAMARCA  SECRETARIA DE HaBITAT Y VIVIENDA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21495,UNION TEMPORAL TERRITORIO CC21,2021-07-22T00:00:00.000,2022-02-17T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,Boyacá,Tunja,773638525,876598553,0,27.0,13.308544581592546,0.0,Liquidado,MANTENIMIENTO; MEJORAMIENTO Y ADECUACIoN DE ESCENARIOS DEPORTIVOS DEL MUNICIPIO DE TUNJA; DEPARTAMENTO DE BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195630,UNION TEMPORAL NISA,2018-12-03T00:00:00.000,2019-04-29T00:00:00.000,0,Inversión
SECOP I,NARIÑO - ALCALDÍA MUNICIPIO DE EL ROSARIO,Nariño,El Rosario,773293092,773293092,0,3.0,0.0,0.0,Liquidado,CONSTRUCCION ACUEDUCTO VEREDA LA RECOGIDA DE EL MUNICIPIO DE EL ROSARIO - NARIÑO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28332,HERMES ALBERTO DIAZ RODRIGUEZ,2022-02-25T00:00:00.000,2022-05-25T00:00:00.000,0,Inversión
SECOP I,CASANARE - ALCALDÍA MUNICIPIO DE HATO COROZAL,Casanare,Hato Corozal,772866025,772866025,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE UN CENTRO DE INTEGRACIoN DE DESARROLLO COMUNITARIO EN EL CASCO URBANO DEL MUNICIPIO DE HATO COROZAL; CASANARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192187,CARLOS ALBERTO VARGAS MELO,2018-08-31T00:00:00.000,2019-02-28T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE PACHAVITA,Boyacá,Pachavita,772788601,772788601,0,4.0,0.0,0.0,Liquidado,MEJORAMIENTO DE ViAS EN EL CASCO URBANO DEL MUNICIPIO DE PACHAVITA DEPARTAMENTO DE BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-41012,UNION TEMPORAL DCH 23,2023-11-22T00:00:00.000,2024-03-22T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Norte De Santander,Tibú,772602186,1125291935,0,3.0,45.64959242815293,0.0,Liquidado,CONSTRUCCION; AMPLIACION Y MEJORAMIENTO DE LA INFRAESTRUCTURA DE LAS SEDES DEL ADULTO MAYOR UBICADAS EN EL CORREGIMIENTO DE CAMPO DOS; CORREGIMIENTO DE LA GABARRA Y CASCO URBANO DEL MUNICIPIO DE TIBu; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7588,CONSORCIO CONSTRUCCION ADULTO MAYOR,2019-03-12T00:00:00.000,2019-09-12T00:00:00.000,0,Inversión
SECOP I,CÓRDOBA - ASOCIACIÓN DE MUNICIPIOS DEL DEPARTAMENTO DE CÓRDOBA - AMUNCÓRDOBA,Córdoba,Lorica,772581701,772581701,0,4.0,0.0,0.0,Liquidado,REHABILITACIoN ECOLoGICA DE BOSQUES DE PROTECCIoN Y DRAGADO EN LA QUEBRADA LOS PESCADOS DEL MUNICIPIO DE VALENCIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13676211,GRUPO EMPRESARIAL HTM S.A.S,2023-07-31T00:00:00.000,2023-11-30T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,772432642,1053971691,122,346.0,36.448362445045404,35.26011560693642,Liquidado,5. PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.6-28,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6334,ASOCIACION DE PADRES DE FAMILIA HOGARES COMUNITARIOS UNIDOS POR LA VIDA,2018-12-17T00:00:00.000,2020-03-29T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,772328232,1053830929,122,344.0,36.44858304234565,35.46511627906977,Liquidado,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR; Y FAMI  EN CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6615,ASOCIACION DE FAMILIAS BENEFICIARIAS DEL PROGRAMA SOCIAL DE HOGARES DE BIENESTAR SECTOR LA MAGDALENA,2018-12-19T00:00:00.000,2020-03-29T00:00:00.000,0,Inversión
SECOP I,CAQUETÁ - GOBERNACIÓN,Caquetá,Florencia,772050779,772050779,0,7.0,0.0,0.0,Liquidado,CONSTRUCCIoN Y ADECUACIoN DE CANCHA SINTeTICA CUBIERTA EN EL BARRIO 7 DE AGOSTO EN LA CUIDAD DE FLORENCIA DEPARTAMENTO DE CAQUETa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-197761,CONSORCIO 7 DE AGOSTO,2019-04-23T00:00:00.000,2019-11-23T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE CHITA,Boyacá,Chita,771966617,771966617,0,70.0,0.0,0.0,Liquidado,MANTENIMIENTO Y OPTIMIZACIoN DEL ACUEDUCTO EL RESGUARDO RAMAL CENTRAL ETAPA 2 DEL MUNICIPIO DE CHITA BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23833,CONSOCIO ALTIPLANO,2021-10-20T00:00:00.000,2021-12-29T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ALCALDÍA MUNICIPIO DE APARTADÓ,Antioquia,Apartadó,771630280,1121495327,60,5.0,45.34102096148949,1200.0,Liquidado,CONSTRUCCION DEL CENTRO DIA PARA EL ADULTO MAYOR DEL BARRIO EL SALVADOR EN EL MUNICIPIO APARTADo  DEPARTAMENTO DE ANTIOQUIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202873,GRUPO TECMEDIC S.A.S,2019-07-29T00:00:00.000,2020-02-29T00:00:00.000,0,Inversión
SECOP I,CAUCA - GOBERNACIÓN,Cauca,Popayán,771400097,771400097,0,4.0,0.0,0.0,Liquidado,PAVIMENTACIoN DE VIAS URBANAS EN EL MUNICIPIO DE POPAYAN; PROGRAMA PAVIMENTO EN TU BARRIO DEPARTAMENTO DEL CAUCA GRUPO 6,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8661304,JUAN CARLOS COLLAZOS PALTA,2018-12-26T00:00:00.000,2019-04-26T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,Bogotá D.C.,Bogotá D.C.,771090000,771090000,0,12.0,0.0,0.0,Liquidado,CONSTRUCCION DEL POLIDEPORTIVO LA CAPILLA DEL MUNICIPIO DE GACHETA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11419696,MUNICIPIO DE GACHETA,2020-12-22T00:00:00.000,2021-12-22T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLAGÓMEZ,Cundinamarca,Villagómez,770868000,770868000,0,5.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE PLACA Y CUBIERTA DEL POLIDEPORTIVO EN LA IED MISAEL GoMEZ SEDE RURAL VEREDA BUENAVISTA DEL MUNICIPIO DE VILLAGoMEZ CUNDINAMARCA EN CUMPLIMENTO DEL CONVENIO NO ICCU 570 DE 2021,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219689,CONSORCIO POLIDEPORTIVO BUENAVISTA VILLAGOMEZ,2022-02-09T00:00:00.000,2022-07-09T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE SAN CARLOS DE GUAROA,Meta,San Carlos de Guaroa,770649184,770649184,0,2.0,0.0,0.0,Liquidado,CONSTRUCCION DE LAS OBRAS NECESARIAS PARA EL CONTROL Y MITIGACION DEL CAUCE DEL RIO GUAMAL EN EL MUNICIPIO DE SAN CARLOS DE GUAROA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10033328,PIASING SAS,2019-10-17T00:00:00.000,2019-12-17T00:00:00.000,0,Inversión
SECOP I,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUCA,Arauca,Arauca,770635804,770635804,0,2.0,0.0,0.0,Liquidado,MANTENIMIENTO Y REHABILITACIoN DE ViAS URBANAS Y RURALES DEL MUNICIPIO DE ARAUCA; DEPARTAMENTO DE ARAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-190043,CONSORCIO MANTENIMIENTO VIAL,2018-07-19T00:00:00.000,2018-09-19T00:00:00.000,0,Inversión
