entidad,url,departamento,municipio,valor_inicial,valor_final,sobrecosto_pct,objeto,contratista,estado
VAUPÉS - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32195,Vaupés,Mitú,2796508328,3381124754,20.90522742759377,CONSTRUCCIoN DEL PUENTE Y OBRAS COMPLEMENTARIAS QUE COMUNICAN EL COLEGIO PLURIeTNICO CON EL CASCO URBANO DEL MUNICIPIO DE CARURu; DEPARTAMENTO DE VAUPeS.,CONSORCIO LA UNION,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE SOCOTÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9462,Boyacá,Socotá,2791481014,3293315004,17.977338462385113,MEJORAMIENTO Y PAVIMENTACION DE LA VIA SOCOTA - LOS PINOS EN EL MUNICIPIO DE SOCOTa DEPARTAMENTO DE BOYACA,"ELKIN FERNANDO CELY CRISTANCHO,",Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4264,Bogotá D.C.,Bogotá D.C.,2786881842,3770940763,35.31039264634887,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR CRECIENDO CON AMOR,Liquidado
ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11712774,Antioquia,Apartadó,2783149480,3674820874,32.038214275145585,CONSTRUCCIoN DE REDES DE ACUEDUCTO Y ALCANTARILLADO EN LOS MUNICIPIOS DONDE OPERA AGUAS REGIONALES EPM S.A. E.S.,RODRIGO LENIS SUCERQUIA,Liquidado
TOLIMA - ALCALDÍA MUNICIPIO DE PURIFICACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33505,Tolima,Purificación,2782848528,3756344656,34.98200200999226,REPOSICIoN REDES DE ALCANTARILLADO; ACUEDUCTO Y MEJORAMIENTO DE LAS ViAS URBANAS EN MARGEN IZQUIERDA Y DERECHA BARRIO EL PLAN; CARRERA 8 CON CALLE 12 BARRIO OSPINA PeREZ; CARRERA 7 A CON CALLE 11 BARRIO OSPINA PeREZ Y BARRIO FINLANDIA DEL MUNICIPIO DE PURIFICACIoN.,MARIO GABRIEL JIMENEZ MARTINEZ,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6364,Valle del Cauca,Cali,2781021331,4168052100,49.87486983788259,CONSTRUCCIoN DE RETORNO VIA CALI - JAMUNDI (RUTA 2504); MUNICIPIO SANTIAGO DE CALI,UNION TEMPORAL RUTA 2504 CALI,Liquidado
SANTANDER - BANCO INMOBILIARIO DE FLORIDABLANCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23237,Santander,Floridablanca,2776811406,3963716982,42.74347092623545,REPARACIoN Y  MODERNIZACIoN DE ESCENARIO DEPORTIVO Y RECREATIVO UBICADO EN LA  CALLE 34 ENTRE CARRERAS 8E Y 9E DEL BARRIO LA CUMBRE DEL MUNICIPIO DE  FLORIDABLANCA,PROYECTOS E INGENIERIA DE VIAS S.A.S.  PROINVIAS S.A.S.,Liquidado
QUINDÍO - AMABLE EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO DEL ORDEN MUNICIPAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10347337,Quindío,Armenia,2763562903,2797988735,1.2457046648957713,CONSTRUCCIoN DEL TERMINAL DE RUTA PUERTO ESPEJO Y OBRAS COMPLEMENTARIAS; EN DESARROLLO DEL SISTEMA ESTRATeGICO DE TRANSPORTE PuBLICO  SEPT  ARMENIA.,CONSORCIO TERMINAL PUERTO ESPEJO,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUNZA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22044,Cundinamarca,Funza,2758383386,3624776123,31.409438637040864,MEJORAMIENTO DE ViAS Y ANDENES EN LOS SECTORES SERREZUELITA; EL PALMAR; CIUDAD JARDIN Y CRA 5ª ENTRE CALLES 19 Y 21 DEL MUNICIPIO DE FUNZA; DEPARTAMENTO DE CUNDINAMARCA,CONSORCIO VIAS GC CHAVEZ,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4284,Bogotá D.C.,Bogotá D.C.,2750605591,3743407556,36.09394121238082,: PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,FUNDACION DE LA COMUNIDAD UNIDA GUSTAVO MARTINEZ CAFFYN,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4278,Bogotá D.C.,Bogotá D.C.,2749726266,2854612412,3.8144213588422695,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,FUNDACION AMIGOS UNIDOS DE CORAZON FAUDECO,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191294,Santander,Bucaramanga,2746373202,3780395959,37.650482325089335,OBRAS DE PARCHEO DE HUECOS; FALLOS Y ACTIVIDADES ADICIONALES EN LA MALLA VIAL URBANA DEL MUNICIPIO DE BUCARAMANGA,UNION TEMPORAL URBANA BUCARAMANGA,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN VICENTE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-221484,Antioquia,San Vicente,2741900644,3092666700,12.79280694461225,CONSTRUCCION DE LA CANCHA DE FUTBOL EN GRAMA SINTETICA EN LA ZONA URBANA DEL MUNICIPIO DE SAN VICENTE FERRER; TENIENDO EN CUENTA LAS ESPECIFICACIONES Y CARACTERISTICAS TECNICAS DEL PROYECTO PRESENTADO Y VIABILIZADO CON EL NUMERO BPIN 20210567400057 Y VERIFICADO POR LA DIRECCION DE RECURSOS Y HERRAMIENTAS DEL MINISTERIO DEL DEPORTE,CONSORCIO DEPORTIVO 2022,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195232,Santander,Bucaramanga,2738806431,2829528956,3.312484006650852,MEJORAMIENTO DE LA CANCHA DEL COLEGIO INEM CUSTODIO GARCIA ROVIRA DEL MUNICIPIO DE BUCARAMANGA,UNION TEMPORAL CANCHA INEM 2018,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193065,Antioquia,Medellín,2738606187,3149800000,15.014711313803076,MEJORAMIENTO DE ViAS TERCIARIAS EN VARIAS SUBREGIONES DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN; EN LA ViA RUBICON-CESTILLAL DEL MUNICIPIO DE CAÑASGORDAS EN LA SUBREGIoN OCCIDENTE DE ANTIOQUIA.,CONSORCIO VIAS IR67,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196963,Boyacá,Tunja,2734294944,3460986189,26.576915068896096,ESTUDIOS; DISEÑO Y CONSTRUCCIoN DE CINCUENTA (50) UNIDADES DE VIVIENDA DE INTEReS PRIORITARIO (VIP) PARA LA POBLACIoN VULNERABLE DEL MUNICIPIO DE TUNJA; BOYACA,CONSORCIO FEDESTRUCTURASS,Liquidado
MAGDALENA - AGUAS DEL MAGDALENA S.A. E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5189,Magdalena,Santa Marta,2732447741,3050893867,11.654243966746735,LA CONSTRUCCIoN DEL SISTEMA DE ALCANTARILLADO SANITARIO EN EL CORREGIMIENTO LA ESTRELLA; MUNICIPIO CHIBOLO; DEPARTAMENTO DEL MAGDALENA.,CONSORCIO NUEVA ESTRELLA,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4126,Bogotá D.C.,Bogotá D.C.,2732378703,3685407542,34.87909044063428,BRINDAR ATENCIoN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS; CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIoN A LA PRIMERA INFANCIA,CORPORACION VIDA,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE BOJACÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37301,Cundinamarca,Bojacá,2726899021,3214702449,17.888576886910695,MEJORAMIENTO DE LA CARRERA 4 ENTRE CALLES 5A Y 7; CALLE 7 ENTRE CARRERAS 4 Y 5; CARRERA 5 ENTRE CALLES 7 Y 8; CARRERA 3 ENTRE CALLES 6 Y 7; Y CALLE 7 ENTRE CARRERAS 3 Y 4 DEL CASCO URBANO DEL MUNICIPIO DE BOJACA CUNDINAMARCA.,CONSORCIO AMBIENTAL,Liquidado
SUCRE - ALCALDÍA MUNICIPIO DE SINCELEJO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-386,Sucre,Sincelejo,2715995467,3452397391,27.113518153747343,CONSTRUCCIoN DE PAVIMENTO RiGIDO EN CALLES DEL BARRIO VILLA MADY PRIMERA ETAPA EN EL MUNICIPIO DE SINCELEJO,CONSORCIO PAVIMENTO VILLA MADY S&A,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANGOSTURA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-206971,Antioquia,Angostura,2713572186,2842030605,4.733923042944987,PAVIMENTACIoN VIA EL NIGUITO-VUELTA DEL OLVIDO EN EL MUNICIPIO DE ANGOSTURA SUBREGION NORTE DEL DEPARTAMENTO DE ANTIOQUIA A TODO COSTO; INCLUYE MATERIALES; TRANSPORTES; MANO DE OBRA CALIFICADA Y NO CALIFICADA; Y TODOS LOS IMPUESTOS LOCALES Y NACIONALES.,CONSORCIO COOR VIAS ANGOSTURA,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195494,Santander,Girón,2688650011,4058869899,50.963118382610496,CONSTRUCCION CENTRO DE INTEGRACION POLIFUNCIONAL PARA EL ADULTO MAYOR COMO COMPLEMENTO A LOS CENTROS VIDA Y CENTROS DE BIENESTAR DEL MUNICIPIO DE GIRoN SANTANDER,CONSORCIO CIP 2018,Liquidado
ANTIOQUIA - AGUAS REGIONALES EPM S.A. E.S.P. - APARTADÓ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12029564,Antioquia,Apartadó,2680887358,2994785316,11.708733567760738,CONSTRUCCIoN DEL COLECTOR RIO CAUCA ETAPA II Y COLECTOR QUICEN EN EL MUNICIPIO DE SANTA FE DE ANTIOQUIA.,PROYECTOS Y VIAS SAS,Liquidado
ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8102121,Antioquia,Medellín,2670112652,4401603525,64.84710941701496,CONSTRUCCIoN DEL PROYECTO URBANiSTICO JUNiN Y AREAS DE INFLUENCIA DEL CENTRO; EN EL MUNICIPIO DE MEDELLiN,CONSORCIO JUNIN 2018,Liquidado
VAUPÉS - ALCALDÍA MUNICIPIO DE CARURU,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1505,Vaupés,Caruru,2669097443,3697134826,38.5162926777417,CONSTRUCCIoN DEL PALACIO MUNICIPAL DE CARURU  DEPARTAMENTO DEL VAUPES.,CONSORCIO CARURU 2018,Liquidado
META - ALCALDÍA MUNICIPIO DE SAN CARLOS DE GUAROA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-399,Meta,San Carlos de Guaroa,2659947003,3159856827,18.79397685127488,CONSTRUCCION DE VIAS EN PAVIMENTO RIGIDO Y OBRAS DE URBANISMO EN LA CARRERA 12 DESDE LA CALLE 8 A LA CALLE 4 Y CALLE 4 ENTRE CARRERAS 12 A LA CARRERA 10 Y CARRERA 11 DESDE LA CALLE 5 A LA CALLE 4  ZONA URBANA DEL MUNICIPIO DE SAN CARLOS DE GUAROA - META,CONSORCIO VIAS SAN CARLOS 2018,Liquidado
NORTE DE SANTANDER - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13566,Norte De Santander,San José de Cúcuta,2650106826,3017922646,13.879282766694024,MEJORAMIENTO EN TRAMOS DE ViAS TERCIARIAS PRIORIZADAS EN LOS MUNICIPIOS DE LOS PATIOS; SAN CAYETANO; NORTE DE SANTANDER (CODIGO BPIN 2018000050006).,CONSTRUCTORA RIAR S.A.S.,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-11184,Bogotá D.C.,Bogotá D.C.,2646003885,2948721806,11.44056978586031,BRINDAR ATENCIoN ESPECIALIZADA A LOS NIÑOS; LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR; EN LA MODALIDAD HOGAR SUSTITUTO; DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF,ALDEAS INFANTILES SOS COLOMBIA,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7133,Cundinamarca,Anapoima,2641461404,3146370586,19.114766592289,MEJORAMIENTO Y CONSTRUCCION DE LAS INSTITUCIONES EDUCATIVAS DE SAN ANTONIO; PATIO BONITO DEL MUNICIPIO DE ANAPOIMA CUNDINAMARCA,CONSORCIO INSTITUCIONES EDUCATIVAS 2018,Liquidado
CASANARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8281730,Casanare,Yopal,2633119942,3156130534,19.862771294905183,CONSTRUCCIoN Y DOTACIoN DE UNA PLAZA DE MERCADO EN EL MUNICIPIO DE MANi; DEPARTAMENTO DE CASANARE,CONSORCIO PLAZA DE MERCADO 2018,Liquidado
GUAVIARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20391,Guaviare,San José del Guaviare,2629160880,2854408407,8.567278203226575,MEJORAMIENTO DE LA MOVILIDAD RURAL MEDIANTE LA PAVIMENTACIoN CON PLACA HUELLA EN LOS MUNICIPIOS DE SAN JOSe DEL GUAVIARE Y EL RETORNO  GUAVIARE,CONSORCIO MOVILIDAD GUAVIARE,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CARTAGO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4296,Valle del Cauca,Cartago,2618839755,2718800109,3.8169710005796063,REHABILITACION DE VIAS URBANAS MEDIANTE LA INSTALACION DE CONCRETO HIDRAULICO EN EL MUNICIPIO DE CARTAGO VALLE DEL CAUCA.,JOHNNY HERNANDEZ GAVIRIA,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4135,Bogotá D.C.,Bogotá D.C.,2617939554,3519370636,34.432845503353434,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.236-373-231-45-56-292,PROACTIVAR,Liquidado
SANTANDER - E.S.E. HOSPITAL REGIONAL DE SAN GIL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8496220,Santander,San Gil,2615461168,3127012921,19.558759245168805,EJECUCIoN DE OBRAS DE ADECUACION DE PLANTA FISICA REQUERIDAS DENTRO DEL PLAN DE CONTINGENCIA PREVISTO EN EL MARCO DE LA REPOSICION DE LA INFRAESTRUCTURA DE LA ESE HOSPITAL REGIONAL DE SAN GIL;,UNION TEMPORAL HOSPITAL SAN GIL 2018,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4152,Bogotá D.C.,Bogotá D.C.,2615121145,3545422781,35.57394034225516,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,FUNDACION PARA EL DESARROLLO AMBIENTAL Y COMUNITARIO COLOMBIANO,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11300487,Antioquia,Envigado,2604473744,3906710616,50.0,OBRAS DE PAVIMENTACIoN EN DIFERENTES ViAS RURALES DEL MUNICIPIO DE ENVIGADO.,CONSORCIO PAVIMENTOS RURALES DE ENVIGADO,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CAJICÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192812,Cundinamarca,Cajicá,2599020382,3846550132,47.99999871643946,CONSTRUCCIoN DE LA AMPLIACIoN DE LAS AULAS; aREA ADMINISTRATIVA Y EL RESTAURANTE DE LA INSTITUCIoN EDUCATIVA DEPARTAMENTAL CAPELLANiA EN EL MUNICIPIO DE CAJICa,CONSORCIO CAPELLANIA 2018,Liquidado
CASANARE - ALCALDÍA MUNICIPIO DE VILLANUEVA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207408,Casanare,Villanueva,2598499539,2742310532,5.534385934713072,CONSTRUCCIoN DE ViAS URBANAS EN LOS BARRIOS VILLALUZ; MORICHAL; FUNDADORES Y LA ZONA CENTRO DEL MUNICIPIO DE VILLANUEVA; DEPARTAMENTO DE CASANARE,INGENIERIA TECNOLOGIA CONSTRUCCION Y VIAS INTECVIAS SAS,Liquidado
ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8113,Antioquia,Girardota,2592068372,3178687593,22.63131741958541,MEJORAMIENTO DE ViAS RURALES MEDIANTE LA CONSTRUCCIoN DE PAVIMENTO TIPO PLACA HUELLA EN LAS VEREDAS SAN ANDReS; MERCEDES ABREGO; LA PALMA; EL CANO Y OTRAS DEL MUNICIPIO DE GIRARDOTA.,CONSORCIO PLACAS,Liquidado
TOLIMA - ALCALDÍA MUNICIPIO DE FRESNO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23445,Tolima,Fresno,2591863915,2642531178,1.954858150799171,MEJORAMIENTO; MANTENIMIENTO Y REHABILITACION EN LA VIA LA AGUADITA  TORRE DOCE  BRISAS DEL GUALI; EN CUMPLIMIENTO DEL CONVENIO N° 2211  2020 SUSCRITO ENTRE EL INSTITUTO NACIONAL DE VIAS Y EL MUNICIPIO DE FRESNO,CARLOS ARTURO ARANGO SALAZAR,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUSAGASUGÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187964,Cundinamarca,Fusagasugá,2580832194,3030112070,17.408333522981465,REHABILITACION Y PAVIMENTACION DE VIAS URBANAS DEL MUNICIPIO DE FUSAGASUGA; DEPARTAMENTO DE CUNDINAMARCA.,CONSORCIO GLOBAL CONSTRUCCIONES,Liquidado
META - ALCALDÍA MUNICIPIO DE ACACIAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10122,Meta,Acacías,2579290667,3035963310,17.705357866128395,CONSTRUCCIoN DE PLACA HUELLAS EN DIFERENTES SECTORES DE LAS ViAS QUE PERTENECEN A LAS VEREDAS LA PRADERA Y LOMA DE SAN PABLO DEL MUNICIPIO DE ACACIAS META,CONSORCIO PLACA HUELLAS VEREDAS ACACIAS 2019,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE PITALITO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21749,Huila,Pitalito,2570425933,2666800449,3.749359775853149,CONSTRUCCIoN DE COLECTORES DEL SISTEMA DE ALCANTARILLADO PLUVIAL EN LA COMUNA UNO DEL MUNICIPIO DE PITALITO - HUILA,CONSORCIO PITALITO IT,Liquidado
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4199,Bogotá D.C.,Bogotá D.C.,2566886339,3487826787,35.87772602190003,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,ASOCIACION DE PADRES HOGARES DE BIENESTAR AMOR DE MADRE,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TULÚA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22102,Valle del Cauca,Tuluá,2557671605,3041183694,18.904385068621817,MANTENIMIENTO; SEÑALIZACIoN Y OBRAS COMPLEMENTARIAS DE LA ViA ARTERIAL TRANSVERSAL 12 ENTRE CALLE 24 Y LA ViA FeRREA (CARRERA 28B) DEL MUNICIPIO DE TULUa,INGENIERIA  VOLQUETAS Y CONSTRUCCION S. A. S. (INGEVOLCO S. A. S.),Liquidado
GUAVIARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15124,Guaviare,San José del Guaviare,2557602015,2894701858,13.18030878232632,AMPLIACIoN Y REPOSICIoN DE ESCENARIOS DEPORTIVOS EN LA INSTITUCIoN EDUCATIVA MANUELA BELTRaN SEDE PRINCIPAL; MUNICIPIO DE SAN JOSe DEL GUAVIARE; GUAVIARE,UNION TEMPORAL MANUELA 2020,Liquidado
TOLIMA - ALCALDÍA MUNICIPIO DE ANZOATEGUI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200696,Tolima,Anzoátegui,2554641900,3136759275,22.786652602856,CONTRATAR LA CONSTRUCCION DE OBRAS DE ESTABILIZACION Y PAVIMENTACIoN EN LA VIA DE ACCESO AL CASCO URBANO DEL MUNICIPIO DE ANZOaTEGUI - TOLIMA,CONSORCIO VIAS ANZOATEGUI,Liquidado
TOLIMA - ALCALDÍA MUNICIPIO DE PURIFICACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21654,Tolima,Purificación,2548936339,2948656315,15.681834413990048,REMODELACIoN DE INFRAESTRUCTURA EXISTENTE Y CONSTRUCCIoN DE CUBIERTA DEL POLIDEPORTIVO DEL BARRIO EL PLAN MUNICIPIO DE PURIFICACION TOLIMA,UNION TEMPORAL MEGA OBRA PLAN 2021,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-194470,Santander,Bucaramanga,2546957564,2802632351,10.038439219162427,ADECUACION DEL PARQUE ECOLOGICO LA FLORA DEL MUNICIPIO DE BUCARAMANGA,CFD INGENIERIA SAS,Liquidado
META - ALCALDÍA MUNICIPIO DE GUAMAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34059,Meta,Guamal,2542638443,2763103855,8.670733843694975,CONSTRUCCIoN ALAMEDA SOBRE LADERA Y REHABILITACIoN GAVIONES SOBRE EL RIO HUMADEA MARGEN IZQUIERDA EN EL MUNICIPIO DE GUAMAL META,CONSORCIO ALAMEDA GUAMAL,Liquidado
META - ALCALDÍA MUNICIPIO DE ACACIAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205056,Meta,Acacías,2536531422,2774476899,9.380742337202555,REPOSIOCION Y AMPLIACIoN DEL SERVICIO DE URGENCIAS DE LA ESE HOSPITAL  MUNICIPAL DE ACACIAS,CONSORCIO SAN JOSE,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12986342,Antioquia,Envigado,2531323958,3793111773,49.846951079186994,MEJORAMIENTO DE LA INFRAESTRUCTURA DE LA INSTITUCIoN EDUCATIVA MANUEL URIBE aNGEL; SEDE PRINCIPAL DEL MUNICIPIO DE ENVIGADO; EN CUMPLIMIENTO AL ACTA DE EJECUCIoN N° 3 DEL CONVENIO MARCO INTERADMINISTRATIVO N° ENV-09-09-0926-21.,CONSTRUCTORA GOMEZ ASOCIADOS S.A.S  ZINERCO,Liquidado
