departamento,ciudad,valor_inicial,valor_final,dias_adicionados,destino_gasto,estado_contrato,objeto,url,contratista,fecha_inicio,fecha_fin
Santander,Bucaramanga,344883020784,0,0,Inversión,En ejecución,"CONSTRUCCIÓN DEL ANILLO VIAL EXTERNO METROPOLITANO EN EL DEPARTAMENTO DE
SANTANDER.",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3620485&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PROGRESO METROPOLITANO,2023-05-08,2031-05-07
Distrito Capital de Bogotá,Bogotá,342849969892,0,0,Inversión,Modificado,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DEL CORREDOR RUTA DE LOS LIBERTADORES (BELÉN - SOCHA - SÁCAMA - LA CABUYA - PAZ DE ARIPORO) EN LOS DEPARTAMENTOS DE BOYACÁ Y CASANARE; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VÍAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030 MÓDULO 4.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630207&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAS NACIONALES,2021-06-25,2029-08-31
Magdalena,Santa Marta,340466351223,10720668746,0,Inversión,En ejecución,MANTENIMIENTO Y RECUPERACIÓN DE LAS CONDICIONES AMBIENTALES DEL COMPLEJO DELTA ESTUARINO CIÉNAGA GRANDE DE SANTA MARTA MEDIANTE LA INTERVENCIÓN DE LOS CUERPOS DE AGUA Y OTRAS ESTRATEGIAS ADICIONALES,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5191317&isFromPublicArea=True&isModal=true&asPopupView=true,CGSM4,2024-03-11,2036-05-09
Magdalena,Santa Marta,330530495016,12720981655,33,Inversión,Modificado,INTERVENCIONES A LOS CUERPOS DE AGUA DEL DISTRITO DE SANTA MARTA PARA EL MANTENIMIENTO Y PRESERVACIÓN DE SUS CONDICIONES HIDRÁULICAS Y AMBIENTALES,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5210829&isFromPublicArea=True&isModal=true&asPopupView=true,ICASM2023,2024-03-19,2036-06-18
Distrito Capital de Bogotá,Bogotá,328198560743,0,0,Inversión,Modificado,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DE LA TRANSVERSAL DE LA MACARENA (MESETAS - LA URIBE) EN EL DEPARTAMENTO DEL META; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VÍAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030. MODULO 2.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630201&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAS COLOMBIA 065,2021-07-01,2030-08-31
Distrito Capital de Bogotá,Bogotá,324627245375,0,0,Inversión,Modificado,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DEL CORREDOR VIAL DUITAMA - CHARALÁ - SAN GIL EN LOS DEPARTAMENTOS DE BOYACÁ Y SANTANDER; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VÍAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030 MÓDULO 5.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630207&isFromPublicArea=True&isModal=true&asPopupView=true,MINCIVIL S.A.,2021-06-29,2030-08-31
Distrito Capital de Bogotá,Bogotá,324466761001,0,0,Inversión,Modificado,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DE LA CARRETERA VILLAGARZÓN -SAN JOSÉ DE FRAGUA Y PUENTE SOBRE EL RÍO CAQUETÁ EN LOS DEPARTAMENTOS DE PUTUMAYO; CAUCA Y CAQUETÁ EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA VÍAS PARA LA CONEXIÓN DE TERRITORIOS; EL CRECIMIENTO SOSTENIBLE Y LA REACTIVACIÓN 2.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2462969&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAS COLOMBIA 055,2022-07-26,2030-07-31
Distrito Capital de Bogotá,Bogotá,309797542889,0,0,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C. GRUPO 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EUCARÍSTICO CARRERA 68,2020-05-20,2031-10-25
Distrito Capital de Bogotá,Bogotá,308149391398,0,0,Inversión,Modificado,MEJORAMIENTO Y MANTENIMIENTO; GESTION PREDIAL; SOCIAL; AMBIENTAL SOSTENIBLE DEL CORREDOR DEL PALETARÁ (SOLUCIÓN SOSTENIBLE PARQUE NATURAL PURACÉ); DEPARTAMENTOS DE CAUCA Y HUILA; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VÍAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030. MÓDULO 2.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630302&isFromPublicArea=True&isModal=true&asPopupView=true,CS SAN SEBASTIAN 064,2021-06-28,2030-12-31
Distrito Capital de Bogotá,Bogotá,301228895626,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9347328&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CONEXION INVIAS 063,,2035-07-31
Distrito Capital de Bogotá,Bogotá,300302239385,0,0,Inversión,Aprobado,MANTENIMIENTO; REHABILITACIÓN Y SERVICIO DE OPERACIÓN DEL TÚNEL DAZA; MANTENIMIENTO Y REHABILITACIÓN DE LA VARIANTE ORIENTAL DE PASTO; EN LA RUTA NACIONAL 25NRD EN EL DEPARTAMENTO DE NARIÑO EN EL MARCO DEL PROGRAMA VÍAS PARA LA PAZ.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9329632&isFromPublicArea=True&isModal=true&asPopupView=true,CS INZJ-TUNEL,,2035-12-31
Distrito Capital de Bogotá,Bogotá,296292166806,0,0,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C... ( GRUPO 9),https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EUCARÍSTICO CARRERA 68,2020-05-20,2031-10-25
Distrito Capital de Bogotá,Bogotá,293235193743,0,0,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C. GRUPO 4.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO INFRAESTRUCTURA AV. 68,2020-05-20,2031-01-11
Distrito Capital de Bogotá,Bogotá,291958430149,0,184,Inversión,Modificado,En virtud del contrato EL CONTRATISTA  se obliga por sus propios medios con plena autonomía técnica y administrativa a ejecutar por el sistema de precios unitarios fijos con fórmula de ajuste; a la construcción y equipamiento del establecimiento de reclusión del orden nacional  ERON de mediana seguridad etapa I; adecuado para la operación por parte del INPEC; en Sabanas de San Ángel; Departamento del Magdalena; para lo cual; actualizará y complementará los estudios; diseños; planos y especifica,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.981852&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO FUNDACION 2020,2019-12-27,2026-12-31
Distrito Capital de Bogotá,Bogotá,291569124510,0,0,Inversión,Aprobado,MEJORAMIENTO; MANTENIMIENTO; REHABILITACIÓN; SERVICIO DE ATENCIÓN AL USUARIO Y GESTIÓN SOCIAL; PREDIAL; AMBIENTAL Y DE SOSTENIBILIDAD DE LA VÍA PASTO - INTERCAMBIADOR DAZA - LA MINA - CHACHAGÜI SUR; CONSTRUCCIÓN Y GESTIÓN SOCIAL; PREDIAL; AMBIENTAL Y DE SOSTENIBILIDAD DE SEGUNDA CALZADA CORREDOR LA MINA - CHACHAGÜI SUR Y SERVICIO DE ATENCIÓN AL USUARIO DEL CORREDOR 25NRD; EN EL DEPARTAMENTO DE NARIÑO; EN EL MARCO DEL PROGRAMA VÍAS PARA LA PAZ.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9329468&isFromPublicArea=True&isModal=true&asPopupView=true,UT CHACHAGÜÍ CAZ,,2035-12-31
Distrito Capital de Bogotá,Bogotá,287246297652,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9332102&isFromPublicArea=True&isModal=true&asPopupView=true,UT HUISITO CAZ,,2035-12-31
Distrito Capital de Bogotá,Bogotá,285778659380,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9332102&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SAN ABELARDO 053,,2035-12-31
Distrito Capital de Bogotá,Bogotá,283727823672,0,0,Inversión,En ejecución,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DE LA TRANSVERSAL DEL CATATUMBO (TIBÚ - EL TARRA - CONVENCIÓN - OCAÑA) EN EL DEPARTAMENTO DE NORTE DE SANTANDER EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VIAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030. MÓDULO 2.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2412080&isFromPublicArea=True&isModal=true&asPopupView=true,KMA CONSTRUCCIONES S.A.S.,2022-03-15,2030-07-31
Distrito Capital de Bogotá,Bogotá,282077530456,0,0,Inversión,Aprobado,MEJORAMIENTO; MANTENIMIENTO DE LA TRANSVERSAL DEL CATATUMBO LOTE No. 1 CONVENCIÓN - EL TARRA EN EL DEPARTAMENTO DE NORTE DE SANTANDER; EN EL MARCO DE LA DECLARATORIA DE IMPORTANCIA ESTRATEGICA DE LOS PROYECTOS QUE HACEN PARTE DEL PROGRAMA VIAS PARA LA PAZ LOTE 1,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9347306&isFromPublicArea=True&isModal=true&asPopupView=true,consorcio conexion invias 055,,2031-08-31
Distrito Capital de Bogotá,Bogotá,282040494010,0,15,Inversión,Modificado,CONSTRUCCIÓN DE LA AVENIDA EL RINCÓN DESDE LA AVENIDA BOYACÁ HASTA LA CARRERA 91 Y DE LA INTERSECCIÓN AVENIDA EL RINCÓN POR AVENIDA BOYACÁ Y OBRAS COMPLEMENTARIAS; EN BOGOTÁ D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.588808&isFromPublicArea=True&isModal=true&asPopupView=true,AGRUPACIÓN GUINOVART OBRAS Y SERVICIOS HISPANIA S.A. SUCURSAL COLOMBIA,2019-01-09,2025-10-25
Distrito Capital de Bogotá,Bogotá,281348658393,0,0,Inversión,Aprobado,MEJORAMIENTO; MANTENIMIENTO DE LA TRANSVERSAL DEL CATATUMBO LOTE No. 2 EL TARRA - TIBÚ EN EL DEPARTAMENTO DE NORTE DE SANTANDER; EN EL MARCO DE LA DECLARATORIA DE IMPORTANCIA ESTRATEGICA DE LOS PROYECTOS QUE HACEN PARTE DEL PROGRAMA VIAS PARA LA PAZ LOTE 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9347306&isFromPublicArea=True&isModal=true&asPopupView=true,UT CATATUMBO 055 IZ,,2031-08-31
Distrito Capital de Bogotá,Bogotá,281009395610,0,0,Inversión,Modificado,CONSTRUCCIÓN DE LA EXTENSIÓN TRONCAL CARACAS TRAMO 1 Y OBRAS COMPLEMENTARIAS EN LA CIUDAD DE BOGOTÁ D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.940154&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CARACAS SUR,2019-12-03,2029-09-11
Distrito Capital de Bogotá,Bogotá,276504999598,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9337220&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SANTA CLARA 054,,2035-12-31
Distrito Capital de Bogotá,Bogotá,275853856477,0,62,Inversión,Suspendido,"MEJORAMIENTO Y MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y 
AMBIENTAL SOSTENIBLE DEL CORREDOR CONEXIÓN ALTA 
GUAJIRA URIBIA - PUERTO BOLÍVAR - ESTRELLA - VÍAS WAYÚ Y 
CABO DE LA VELA  SAN MARTIN EN EL DEPARTAMENTO DE LA 
GUAJIRA; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; 
MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VIAS PARA LA 
LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030 MODULO 2.",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630206&isFromPublicArea=True&isModal=true&asPopupView=true,UT Andino 066,2021-06-28,2031-01-21
Distrito Capital de Bogotá,Bogotá,271450000000,0,0,Inversión,En ejecución,REVISIÓN; COMPLEMENTACIÓN; ACTUALIZACIÓN; AJUSTE Y/O ELABORACIÓN DE ESTUDIOS Y DISEÑOS; Y CONSTRUCCIÓN DE LA AV. SANTA BÁRBARA (AK 19) DESDE LA CALLE 127 HASTA LA CALLE 134 Y DE LA AVENIDA CONTADOR (CALLE 134) DESDE LA AUTOPISTA NORTE HASTA CARRERA 15 Y OBRAS COMPLEMENTARIAS EN LA LOCALIDAD DE USAQUEN EN LA CIUDAD DE BOGOTÁ D.C,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9337185&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO AIT SANTA BARBARA,2026-07-02,2029-04-02
Distrito Capital de Bogotá,Bogotá,257117818593,0,579,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C. GRUPO 8,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,Constructora Conconcreto S.A,2020-05-20,2032-09-11
Distrito Capital de Bogotá,Bogotá,256025847322,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9331897&isFromPublicArea=True&isModal=true&asPopupView=true,consorcio conexion invias 060,,2035-12-31
Distrito Capital de Bogotá,Bogotá,248457909561,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9331897&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL TRONCAL DE OCCIDENTE 2035,,2035-12-31
Distrito Capital de Bogotá,Bogotá,244852401963,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9331897&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SAN GREGORIO 060,,2035-12-31
Distrito Capital de Bogotá,Bogotá,241684988547,0,365,Inversión,Modificado,MANTENIMIENTO DEL CANAL NAVEGABLE MEDIANTE DRAGADO HIDRÁULICO EN EL RÍO MAGDALENA EN EL SECTOR DEL CANAL DE ACCESO AL PUERTO DE BARRANQUILLA (DEPARTAMENTO DEL ATLÁNTICO) 2024-2025,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6560767&isFromPublicArea=True&isModal=true&asPopupView=true,DRAGADO PUERTO DE BQUILLA 2024-2025,2024-11-06,2026-12-31
Meta,Villavicencio,241542000090,80694485561,0,Inversión,En ejecución,MEJORAMIENTO DE LOS CORREDORES VIALES PARA LA CONEXIÓN PACÍFICO - ORINOQUÍA - VÍA URIBE - CRUCE - VERSALLES - PAPAMENE - ALTO LAS CRUCES EN EL MUNICIPIO DE URIBE; DEPARTAMENTO DEL META,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3582657&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAL CONEXIÓN ORINOQUIA,2023-04-19,2028-12-30
Distrito Capital de Bogotá,Bogotá,239092855877,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9337220&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CONEXION INVIAS 054,,2035-12-31
Distrito Capital de Bogotá,Bogotá,236843654016,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9354777&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MGS GUAVIO,,2031-12-31
Bolívar,Turbaco,230903412984,0,0,Inversión,enviado Proveedor,CONSTRUCCION DE PUENTE VEHICULAR SOBRE EL  BRAZO DE LOBA Y VIAS DE ACCESO; ENTRE LOS  MUNICIPIOS DE HATILLO DE LA LOBA Y SAN MARTIN DE  LA LOBA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10092929&isFromPublicArea=True&isModal=true&asPopupView=true,UT CONEXIÓN BOLÍVAR CZ,,2031-11-02
Distrito Capital de Bogotá,Bogotá,228915779563,0,0,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C. GRUPO 5,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,Constructora Conconcreto S.A,2020-05-20,2029-09-17
Valle del Cauca,Cali,226902152176,0,0,Inversión,Modificado,EJECUTAR LAS OBRAS DE MEJORAMIENTO Y COMPLEMENTARIAS DE LA VÍA CAÑASGORDAS ENTRE EL PUENTE SOBRE EL RÍO PANCE Y LA GLORIETA DE ALFAGUARA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8499863&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO AV CAÑASGORDAS,2025-10-31,2027-10-24
Distrito Capital de Bogotá,Bogotá,226004019374,0,365,Inversión,Modificado,CONTRATAR LAS OBRAS Y ACTIVIDADES COMPLEMENTARIAS DEL CENTRO DE ALTO RENDIMIENTO EN EL MARCO DE LA MANZANA DEL CUIDADO DEL PORVENIR (GIBRALTAR); EN LA LOCALIDAD DE KENNEDY EN BOGOTÁ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5039121&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO GIBRALTAR,2024-02-06,2027-04-05
Distrito Capital de Bogotá,Bogotá,224379404220,0,31,Inversión,Modificado,MEJORAMIENTO Y MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DE LA CARRETERA DUITAMA - PAMPLONA EN LOS DEPARTAMENTOS DE BOYACÁ; SANTANDER Y NORTE DE SANTANDER; EN MARCO DEL PROGRAMA DE OBRA PUBLICA CONCLUIR Y CONCLUIR PARA LA REACTIVACIÓN DE LAS REGIONES. MÓDULO 1.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1522132&isFromPublicArea=True&isModal=true&asPopupView=true,Consorcio Isla Santander,2021-03-17,2025-01-31
Distrito Capital de Bogotá,Bogotá,223616356727,0,0,Inversión,Modificado,"MEJORAMIENTO; MANTENIMIENTO; GESTIÓN SOCIAL Y
AMBIENTAL
SOSTENIBLE
DE
LA
CONECTIVIDAD
ARAUCA - CASANARE: YOPAL - PAZ DE ARIPORO; LA
CABUYA - SARAVENA Y TAME - ARAUCA EN LOS
DEPARTAMENTOS
DE
ARAUCA
Y
CASANARE
EN
MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE
EL
PROGRAMA
VÍAS
PARA
LA
CONEXIÓN
DE
TERRITORIOS; EL CRECIMIENTO SOSTENIBLE Y LA
REACTIVACIÓN 2.0.",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2459750&isFromPublicArea=True&isModal=true&asPopupView=true,TVG,2022-08-01,2030-07-31
Distrito Capital de Bogotá,Bogotá,221297112870,0,0,Inversión,Modificado,OPERACIÓN Y MANTENIMIENTO INTEGRAL DE LOS TÚNELES Y VÍA A CIELO ABIERTO Y ATENCIÓN DE SITIOS CRÍTICOS EN EL CORREDOR CALARCÁ - TÚNEL DE LA LÍNEA - CAJAMARCA; Y DE LA VÍA A CIELO ABIERTO EN EL CORREDOR CAJAMARCA - ALTO DE LA LÍNEA - CALARCÁ.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6666302&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL VIAS CALARCÁ - CAJAMARCA,2024-11-01,2026-07-31
Distrito Capital de Bogotá,Bogotá,220015224159,0,0,Inversión,Aprobado,MEJORAMIENTO Y MANTENIMIENTO DEL CORREDOR ARGELIA - EL PLATEADO; EN EL DEPARTAMENTO DEL CAUCA; MEDIANTE EL PROGRAMA VIAS PARA LA PAZ (SECTOR 1 ARGELIA- SINAÍ; CAUCA) LOTE 1,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9347481&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO COLOMBIA AVANZA,,2031-12-31
Distrito Capital de Bogotá,Bogotá,219333032492,0,0,Inversión,Aprobado,ATENCIÓN DEL SITIO CRÍTICO LOCALIZADO EN LA RUTA NACIONAL 6002; SECTOR EL 6B Y EJECUCIÓN DE ACTIVIDADES DE MANTENIMIENTO Y ATENCIÓN DE EMERGENCIAS EN LAS RUTAS NACIONALES 6002 Y 6003; UBICADAS EN LOS DEPARTAMENTOS DEL CHOCÓ Y ANTIOQUIA; EN EL MARCO DEL PROGRAMA VÍAS PARA LA PAZ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9325107&isFromPublicArea=True&isModal=true&asPopupView=true,UT CRÍTICO CHOCÓ CAZ,,2029-12-31
Distrito Capital de Bogotá,Bogotá,216363454208,0,153,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C. GRUPO 6,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO LHS,2020-05-19,2031-11-11
Distrito Capital de Bogotá,Bogotá,215918749263,0,0,Inversión,Modificado,MEJORAMIENTO; MANTENIMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL SOSTENIBLE DE LA CONEXIÓN PACÍFICO  ORINOQUÍA SECTOR PUENTE ARIMENA  VIENTO  SANTA CECILIA (PUENTE ARIMENA  VIENTO; JURIEPE  PUERTO CARREÑO); EN LOS DEPARTAMENTOS DE META Y VICHADA; EN MARCO DE LA REACTIVACIÓN ECONÓMICA; MEDIANTE EL PROGRAMA DE OBRA PÚBLICA VÍAS PARA LA LEGALIDAD Y LA REACTIVACIÓN VISIÓN 2030. MÓDULO 4.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1630201&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SD VICHADA,2021-06-29,2030-08-31
Distrito Capital de Bogotá,Bogotá,215405680364,0,540,Inversión,Modificado,CONSTRUCCIÓN DE LA INTERSECCIÓN A DESNIVEL DE LA AUTOPISTA SUR (NQS) CON AVENIDA BOSA Y PROLONGACIÓN DE LA AVENIDA LAS TORRES HASTA LA CONEXIÓN DE CALLE 59 SUR (AVENIDA BOSA).,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2915121&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CC INTERSECCION AV BOSA,2022-08-25,2027-07-18
Distrito Capital de Bogotá,Bogotá,211074468174,0,61,Inversión,Modificado,CONSTRUCCIÓN PARA LA ADECUACIÓN AL SISTEMA TRANSMILENIO DE LA AVENIDA CONGRESO EUCARÍSTICO (CARRERA 68) DESDE LA CARRERA 9 HASTA LA AUTOPISTA SUR Y OBRAS COMPLEMENTARIAS EN BOGOTA; D.C... ( GRUPO 3),https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.999906&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EUCARÍSTICO CARRERA 68,2020-05-20,2031-06-24
