id_contrato,valor_inicial,n_riesgos,prob_promedio,prob_std,imp_promedio,imp_std,val_promedio,val_std,interaccion_prob_x_impacto,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio,sobrecosto,tfidf_desarrollo,tfidf_insumos,tfidf_expedicion,tfidf_materiales,tfidf_obra,tfidf_ejecucion,tfidf_contrato,prop_tipo_operacional,prop_cate_bajo,tfidf_riesgo,tfidf_tecnicas,tfidf_municipio,tfidf_obras,tfidf_informacion,prop_fuen_externo,tfidf_cuando,tfidf_disenos,tfidf_ejecucion contrato,tfidf_calidad,tfidf_manejo,prop_cate_alto,tfidf_pago,prop_tipo_economico,prop_asig_entidad,tfidf_falta,svr_pred,abs_error,rmse_heuristic,bucket
C-190,3492554035,15,2.066666666666667,1.2227992865708153,2.933333333333333,0.45773770821706355,17.4,10.933565618902971,6.062222222222222,2019,2020,1,5.47,3487.23,23.72338476933543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,3.673384769335428,16.0,11-20
C-191,3437254467,20,2.8,1.0052493799000692,2.7,0.8645047258706173,5.15,1.5312533566021216,7.56,2019,2021,2,11.4,3572.51,13.672741035381714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,10.577258964618286,16.0,11-20
C-192,3431506097,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,4.910202640971732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,12.489797359028266,12.0,1-10
C-193,3429238708,7,2.7142857142857144,0.7559289460184544,2.2857142857142856,0.951189731211342,5.0,1.4142135623730951,6.204081632653061,2022,2022,0,13.12,4255.44,18.65220675678901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,0.36779324321098983,12.0,1-10
C-194,3428879319,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,4.990571702299097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,12.409428297700902,12.0,1-10
C-195,3372364504,17,1.8235294117647058,0.8089572082044157,2.5294117647058822,0.7998161553463028,4.647058823529412,1.1694644324747674,4.612456747404844,2019,2020,1,5.47,3487.23,17.41267571472458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,0.14267571472457874,16.0,11-20
C-196,3346960693,12,3.25,1.1381803659589922,3.5833333333333335,0.9962049198956219,6.833333333333333,1.4668044012461754,11.645833333333334,2022,2023,1,23.62,4290.24,24.46333772943416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,0.06666227056584262,16.0,11-20
C-197,3327909649,20,2.25,1.5174424466672098,3.05,0.9445132413883327,4.9,1.1652874052533588,6.8625,2021,2022,1,19.48,3999.26,47.38202668674675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,23.79202668674675,16.0,11-20
C-198,3327005298,11,2.1818181818181817,0.9816498172140428,3.1818181818181817,1.1677484162422844,5.363636363636363,1.1200649331826502,6.942148760330578,2019,2021,2,11.4,3572.51,31.78398244919176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64,10.14398244919176,16.0,11-20
C-199,3316267379,20,2.8,1.0052493799000692,2.7,0.8645047258706173,5.15,1.5312533566021216,7.56,2020,2020,0,1.61,3693.36,14.798285207870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,5.241714792129251,16.0,11-20
C-200,3286594804,26,2.8076923076923075,1.0961470984947512,2.4615384615384617,0.7060180864974624,4.653846153846154,1.1293292767765366,6.911242603550296,2019,2020,1,5.47,3487.23,5.701913840182655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,16.588086159817344,20.0,21-30
C-201,3286503643,20,2.7,0.8533493588238806,3.55,0.9323254631461962,6.25,1.1491356841177722,9.585,2019,2019,0,3.8,3281.09,48.42725424601028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,27.90725424601028,16.0,11-20
C-202,3254301902,20,2.55,0.9445132413883329,2.45,0.7591546545162482,4.7,1.719853114903161,6.2475,2020,2021,1,7.32,3718.23,41.35672056648664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61,20.746720566486644,16.0,11-20
C-204,3211894859,40,2.7,0.8533493588238806,3.55,0.9323254631461962,6.25,1.1491356841177722,9.585,2019,2020,1,5.47,3487.23,4.15720638008593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,16.922793619914067,24.0,>30
C-205,3195740812,7,0.0,0.0,2.7142857142857144,0.48795003647426666,0.0,0.0,0.0,2022,2022,0,13.12,4255.44,13.141147130050795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,2.758852869949205,12.0,1-10
C-206,3185372854,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2018,2019,1,7.1,3118.82,13.203542890492656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,3.0964571095073445,12.0,1-10
C-207,3160822629,22,2.0454545454545454,0.7854190708679775,2.1363636363636362,0.940893928815244,4.181818181818182,1.2960145368218983,4.369834710743802,2018,2019,1,7.1,3118.82,23.09148347343093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,4.381483473430929,20.0,21-30
C-208,3099719398,21,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,2019,1,7.1,3118.82,24.67477254533089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79,5.88477254533089,20.0,21-30
C-209,3092198114,24,2.9166666666666665,0.5835920751217648,2.4583333333333335,0.8836272412331317,5.375,1.0134958870382644,7.170138888888889,2021,2022,1,19.48,3999.26,34.888726570124284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,12.278726570124284,20.0,21-30
C-210,3046816344,11,1.8181818181818181,0.7507571935295484,2.8181818181818183,1.2504544628399563,4.545454545454546,1.5075567228888183,5.12396694214876,2021,2021,0,5.62,3743.09,25.69057214562454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,10.210572145624539,16.0,11-20
C-351,3033168760,28,2.857142857142857,0.35634832254989923,2.607142857142857,0.7373267889143819,7.428571428571429,1.2889436222642405,7.448979591836735,2021,2022,1,19.48,3999.26,33.235411932701034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,11.205411932701033,20.0,21-30
C-212,3026584034,17,1.6470588235294117,0.701888209634219,1.2941176470588236,0.8488746876271653,3.7058823529411766,1.611082938676379,2.131487889273356,2019,2023,4,37.71,3859.61,49.9985514362229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,22.638551436222897,16.0,11-20
C-213,3017822711,9,1.7777777777777777,0.8333333333333334,3.5555555555555554,0.8819171036881968,5.333333333333333,1.3228756555322954,6.320987654320987,2021,2022,1,19.48,3999.26,5.029191424890168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16,14.130808575109832,12.0,1-10
C-214,3009299604,7,1.0,0.0,1.5714285714285714,0.7867957924694431,4.285714285714286,1.4960264830861911,1.5714285714285714,2019,2020,1,5.47,3487.23,53.000002421826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,36.140002421826,12.0,1-10
C-215,3006063867,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,4.788192778606723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43,12.641807221393277,12.0,1-10
C-216,3005547912,20,2.05,0.8255779474818965,2.6,0.8207826816681233,4.6,1.0462967275611939,5.33,2019,2019,0,3.8,3281.09,0.8312678663430337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,16.498732133656965,16.0,11-20
C-217,3004129376,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,4.855670503586194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43,12.574329496413807,12.0,1-10
C-218,2999999935,9,1.8888888888888888,0.7817359599705717,3.7777777777777777,1.0929064207170003,5.222222222222222,0.97182531580755,7.135802469135802,2022,2022,0,13.12,4255.44,31.318217511894712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,14.178217511894712,12.0,1-10
C-219,2991575529,10,1.7,0.483045891539648,1.8,0.7888106377466155,3.4,0.5163977794943223,3.06,2019,2020,1,5.47,3487.23,5.353317522741376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13,11.776682477258623,12.0,1-10
C-220,2983880297,58,2.810344827586207,0.7364422906303774,3.4827586206896552,0.7068928629298942,9.637931034482758,2.5867291265433425,9.787752675386445,2019,2019,0,3.8,3281.09,17.352263813014478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,3.3377361869855235,24.0,>30
C-221,2983043388,19,2.1052631578947367,0.809302638222512,2.5789473684210527,0.837707816583391,4.684210526315789,1.002919714242558,5.429362880886426,2019,2020,1,5.47,3487.23,14.96402093230298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,3.2459790676970215,16.0,11-20
C-222,2938669454,27,2.3703703703703702,1.114524670954054,2.5555555555555554,1.0127393670836666,4.925925925925926,2.0741249485010065,6.057613168724279,2018,2019,1,7.1,3118.82,13.584226577665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01,7.425773422334693,20.0,21-30
C-223,2926034754,14,1.7142857142857142,0.6112498455021266,2.642857142857143,1.0818177620697815,4.357142857142857,1.4468609447374665,4.530612244897958,2020,2020,0,1.61,3693.36,21.1408605504212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,6.280860550421199,16.0,11-20
C-224,2919183807,23,2.260869565217391,0.7518094115561123,2.4347826086956523,0.7277666307098063,4.695652173913044,1.1455361035021452,5.504725897920605,2019,2020,1,5.47,3487.23,18.155432615415297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,0.5645673845847021,20.0,21-30
C-225,2912681651,10,2.5,0.5270462766947298,4.2,1.1352924243950935,6.7,1.2516655570345725,10.5,2023,2023,0,9.28,4325.05,34.98831942893988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17,15.81831942893988,12.0,1-10
C-226,2904737555,21,1.9523809523809523,0.49761335152811936,3.142857142857143,1.0141851056742202,6.285714285714286,2.610418685629896,6.136054421768708,2018,2019,1,7.1,3118.82,46.15384614325338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,29.183846143253383,20.0,21-30
C-227,2887701887,19,2.1052631578947367,0.809302638222512,2.5789473684210527,0.837707816583391,4.684210526315789,1.002919714242558,5.429362880886426,2019,2020,1,5.47,3487.23,18.99364589776992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22,0.7736458977699208,16.0,11-20
C-228,2877194713,22,1.9090909090909092,0.6837634587578275,3.0,0.9258200997725514,4.909090909090909,1.1509454047327026,5.7272727272727275,2021,2022,1,19.48,3999.26,10.034989488040257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82,8.785010511959744,20.0,21-30
C-229,2859939147,19,1.5789473684210527,0.606976978666884,2.9473684210526314,1.26814318375447,4.526315789473684,1.1239029738980326,4.653739612188366,2018,2019,1,7.1,3118.82,4.104443660038477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95,11.845556339961522,16.0,11-20
C-230,2852000000,54,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2019,2020,1,5.47,3487.23,76.81920161290321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,58.39920161290321,24.0,>30
C-231,2829481527,21,1.9047619047619047,0.8309489698388166,1.8571428571428572,1.424279266355945,4.333333333333333,1.9578900207451218,3.5374149659863945,2021,2022,1,19.48,3999.26,15.286845447568812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24,4.953154552431187,20.0,21-30
C-232,2809651794,20,2.05,0.6048053188292994,2.05,1.1459310165698637,4.1,1.6189665319514628,4.2025,2020,2021,1,7.32,3718.23,26.93541155584207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.93541155584207,16.0,11-20
C-233,2807715515,22,2.909090909090909,0.6101593007521661,2.409090909090909,0.9081163607574333,5.318181818181818,1.04135276655684,7.008264462809918,2022,2023,1,23.62,4290.24,49.92547793788859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,26.965477937888586,20.0,21-30
C-234,2802659738,26,2.076923076923077,0.7442084075352507,2.0384615384615383,0.9583639905910168,4.115384615384615,1.3061982415214948,4.233727810650888,2019,2020,1,5.47,3487.23,33.18276519231176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,14.672765192311761,20.0,21-30
C-235,2800949739,34,2.264705882352941,1.0242165824878728,3.235294117647059,0.7807852895958004,4.764705882352941,1.7418002447730974,7.326989619377162,2021,2021,0,5.62,3743.09,38.21827743264621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,20.01827743264621,24.0,>30
C-237,2796508328,6,2.1666666666666665,0.752772652709081,2.3333333333333335,1.505545305418162,4.5,1.8708286933869707,5.055555555555555,2022,2023,1,23.62,4290.24,20.90522742759377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93,0.02477257240623132,12.0,1-10
C-238,2791481014,29,1.5517241379310345,0.5723514714723389,1.6551724137931034,0.6138788892284813,3.0344827586206895,0.9813532428193827,2.568370986920333,2019,2020,1,5.47,3487.23,17.977338462385113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,0.6073384623851119,20.0,21-30
C-239,2782848528,15,1.9333333333333333,0.2581988897471611,3.466666666666667,0.6399404734221843,6.666666666666667,1.4474937289114918,6.702222222222223,2022,2023,1,23.62,4290.24,34.98200200999226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,15.532002009992258,16.0,11-20
C-241,2746373202,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2018,2019,1,7.1,3118.82,37.650482325089335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,21.330482325089335,12.0,1-10
C-242,2741900644,37,1.6486486486486487,0.48397751418246093,2.918918918918919,1.089810849499897,5.513513513513513,1.5920221526519462,4.81227173119065,2022,2022,0,13.12,4255.44,12.79280694461225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,2.317193055387749,24.0,>30
C-243,2738806431,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2018,2019,1,7.1,3118.82,3.312484006650852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,13.007515993349148,12.0,1-10
C-244,2738606187,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,15.014711313803076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,2.425288686196925,12.0,1-10
C-245,2734294944,16,1.6875,0.7041543391425868,1.375,1.0878112581387145,3.8125,1.6007810593582121,2.3203125,2019,2020,1,5.47,3487.23,26.576915068896096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73,7.846915068896095,16.0,11-20
C-246,2726899021,5,3.0,0.0,3.0,0.0,6.0,0.0,9.0,2023,2024,1,14.96,4198.16,17.888576886910695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98,4.091423113089306,12.0,1-10
C-247,2715995467,5,3.2,1.3038404810405297,2.8,0.44721359549995787,6.0,1.0,8.959999999999999,2018,2019,1,7.1,3118.82,27.113518153747343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69,2.4235181537473416,12.0,1-10
C-248,2713572186,25,2.52,0.714142842854285,2.72,0.8906926143924925,0.6,1.1547005383792515,6.854400000000001,2020,2020,0,1.61,3693.36,4.733923042944987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,13.156076957055014,20.0,21-30
C-249,2688650011,22,2.909090909090909,0.6101593007521661,2.409090909090909,0.9081163607574333,5.318181818181818,1.04135276655684,7.008264462809918,2018,2019,1,7.1,3118.82,50.963118382610496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,29.223118382610497,20.0,21-30
C-250,2670112652,54,2.7222222222222223,0.6845096486679327,3.5185185185185186,0.7200822998230957,9.462962962962964,2.5968991884223755,9.578189300411523,2018,2019,1,7.1,3118.82,64.84710941701496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,43.49710941701496,24.0,>30
C-251,2650106826,25,2.28,0.6782329983125269,2.0,0.8660254037844387,3.96,1.0598742063723097,4.56,2019,2020,1,5.47,3487.23,13.879282766694024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,5.200717233305975,20.0,21-30
C-252,2641461404,32,2.25,0.7620007620011429,2.875,0.4918693768379647,4.9375,1.4127872245796547,6.46875,2019,2019,0,3.8,3281.09,19.114766592289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79,1.3247665922890022,24.0,>30
C-253,2633119942,22,2.3181818181818183,0.9454836825347088,2.6363636363636362,0.7267314002700916,4.7272727272727275,1.6089576093684348,6.1115702479338845,2018,2019,1,7.1,3118.82,19.862771294905183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.15722870509481623,20.0,21-30
C-254,2618839755,8,1.5,0.7559289460184544,3.125,0.991031208965115,4.375,1.0606601717798212,4.6875,2018,2019,1,7.1,3118.82,3.8169710005796063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,12.423028999420392,12.0,1-10
C-255,2604473744,24,1.9583333333333333,0.624093545570845,2.0,0.0,3.9583333333333335,0.6240935455708451,3.9166666666666665,2020,2021,1,7.32,3718.23,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,32.14,20.0,21-30
C-256,2599020382,12,2.3333333333333335,0.49236596391733073,4.083333333333333,0.90033663737852,6.416666666666667,0.90033663737852,9.527777777777779,2018,2019,1,7.1,3118.82,47.99999871643946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,28.149998716439455,16.0,11-20
C-257,2592068372,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2019,2019,0,3.8,3281.09,22.63131741958541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,6.211317419585409,12.0,1-10
