fila,url,entidad,municipio,departamento,tipo,pass,body_len,timestamp
1028,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25867,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,BLOQUEADA,3,252,2026-07-19T19:35:00.393304
1029,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205979,SANTANDER - ALCALDÍA MUNICIPIO DE CHARALÁ,Charalá,Santander,BLOQUEADA,3,252,2026-07-19T19:35:02.753246
1030,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6851,RISARALDA - AEROPUERTO INTERNACIONAL MATECAÑA DE PEREIRA,Pereira,Risaralda,ESTUDIOS_PREVIOS,3,8333,2026-07-19T19:35:06.448511
1031,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20292,ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,Remedios,Antioquia,MATRIZ_RIESGO,3,11093,2026-07-19T19:35:10.158569
1035,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6593,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,3,5227,2026-07-19T19:35:13.830599
1036,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1123,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,Tocancipá,Cundinamarca,MATRIZ_RIESGO,3,7326,2026-07-19T19:35:18.030033
1037,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12340405,ANTIOQUIA - EMPRESA PARA LA COMPETITIVIDAD TERRITORIAL DEL MUNICIPIO DE GIRARDOTA - GIRACOM,Girardota,Antioquia,BLOQUEADA,3,252,2026-07-19T19:35:20.430708
1038,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2555,CDMB - CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA,3,253,2026-07-19T19:35:23.138037
1043,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187702,SANTANDER - ALCALDÍA MUNICIPIO DE ALBANIA,Albania,Santander,BLOQUEADA,3,253,2026-07-19T19:35:25.799244
1044,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-10071,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:35:28.206292
1045,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1621,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA,3,253,2026-07-19T19:35:30.613202
1046,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11700347,NORTE DE SANTANDER - EIS CÚCUTA S.A. E.S.P. - EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE CÚCUTA,San José de Cúcuta,Norte De Santander,BLOQUEADA,3,253,2026-07-19T19:35:33.095173
1047,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388702,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:35:35.545792
1049,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10696427,VALLE DEL CAUCA - FUNDACIÓN UNIVERSIDAD DEL VALLE,Cali,Valle del Cauca,BLOQUEADA,3,252,2026-07-19T19:35:37.957265
1050,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12150375,ANTIOQUIA - ALCALDÍA MUNICIPIO DE DABEIBA,Dabeiba,Antioquia,BLOQUEADA,3,253,2026-07-19T19:35:40.397175
1057,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23718,RISARALDA - ALCALDÍA MUNICIPIO DE QUINCHIA,Quinchía,Risaralda,BLOQUEADA,3,252,2026-07-19T19:35:42.911685
1058,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18382,ANTIOQUIA - ALCALDÍA MUNICIPIO DE TURBO,Turbo,Antioquia,BLOQUEADA,3,253,2026-07-19T19:35:45.314142
1059,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12311741,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,BLOQUEADA,3,253,2026-07-19T19:35:47.728830
1060,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198781,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Girón,Santander,BLOQUEADA,3,252,2026-07-19T19:35:50.155778
1061,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11075,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA,3,253,2026-07-19T19:35:52.563603
1062,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-11199,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,3,5000,2026-07-19T19:35:55.706731
1063,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23958,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,Trujillo,Valle del Cauca,MATRIZ_RIESGO,3,10968,2026-07-19T19:35:58.814514
1064,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11884,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITUANGO,Ituango,Antioquia,ESTUDIOS_PREVIOS,3,7485,2026-07-19T19:36:01.923556
1073,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23165,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,MATRIZ_RIESGO,3,12827,2026-07-19T19:36:05.159668
1074,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22785,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,BLOQUEADA,3,252,2026-07-19T19:36:07.437637
1075,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4354,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:36:09.735899
1076,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11018851,PUTUMAYO - ALCALDÍA MUNICIPIO DE ORITO,Orito,Putumayo,BLOQUEADA,3,252,2026-07-19T19:36:12.059255
1080,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12088536,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Neiva,Huila,BLOQUEADA,3,252,2026-07-19T19:36:14.429073
1081,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9859738,CAR - CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA,Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:36:16.714071
1082,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9890521,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,BLOQUEADA,3,252,2026-07-19T19:36:19.174620
1083,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28800,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA,3,252,2026-07-19T19:36:21.811547
1092,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20443,BOYACÁ - ALCALDÍA MUNICIPIO DE OTANCHE,Otanche,Boyacá,BLOQUEADA,3,252,2026-07-19T19:36:24.143396
1093,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25282,CASANARE - ALCALDÍA MUNICIPIO DE NUNCHIA,Nunchía,Casanare,BLOQUEADA,3,252,2026-07-19T19:36:26.432909
1094,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14919,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHÍA,Chía,Cundinamarca,BLOQUEADA,3,252,2026-07-19T19:36:28.707912
1095,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196709,BOYACÁ - ALCALDÍA MUNICIPIO DE SUTAMARCHÁN,Sutamarchán,Boyacá,BLOQUEADA,3,252,2026-07-19T19:36:31.127163
1100,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6645,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,BLOQUEADA,3,252,2026-07-19T19:36:33.494330
1101,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12279006,ANTIOQUIA - ALCALDÍA MUNICIPIO DE DABEIBA,Dabeiba,Antioquia,BLOQUEADA,3,252,2026-07-19T19:36:35.951597
1106,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11072,BOYACÁ - ALCALDÍA MUNICIPIO DE BUENAVISTA,Buenavista,Boyacá,BLOQUEADA,3,252,2026-07-19T19:36:38.337069
1111,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11752,BOYACÁ - ALCALDÍA MUNICIPIO DE CUCAITA,Cucaita,Boyacá,BLOQUEADA,3,252,2026-07-19T19:36:40.665348
1112,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21788,SANTANDER - EMPRESA DE SERVICIOS PÚBLICOS DE SANTANDER S.A. E.S.P. - BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA,3,252,2026-07-19T19:36:42.958266
1113,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2806,SANTANDER - ALCALDÍA MUNICIPIO DE LA BELLEZA,La Belleza,Santander,MATRIZ_RIESGO,3,7772,2026-07-19T19:36:46.299475
1114,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14928,GUAVIARE - GOBERNACIÓN,San José del Guaviare,Guaviare,ESTUDIOS_PREVIOS,3,8928,2026-07-19T19:36:49.474535
1115,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4128,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,3,4795,2026-07-19T19:36:52.679340
1116,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7856195,ANTIOQUIA - TERMINALES DE TRANSPORTE DE MEDELLÍN S.A.,Medellín,Antioquia,SIN_DOCUMENTO,3,4385,2026-07-19T19:36:55.763845
1117,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388747,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:36:58.059070
1118,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16124,BOYACÁ - ALCALDÍA MUNICIPIO DE SOATA,Soatá,Boyacá,BLOQUEADA,3,252,2026-07-19T19:37:00.439490
1119,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-197316,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA,3,252,2026-07-19T19:37:02.766278
1121,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-189403,SANTANDER - ALCALDÍA MUNICIPIO DE PIEDECUESTA,Piedecuesta,Santander,BLOQUEADA,3,252,2026-07-19T19:37:05.122035
1122,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8298871,CALDAS - EMPRESA DE OBRAS SANITARIAS DE CALDAS,Manizales,Caldas,BLOQUEADA,3,252,2026-07-19T19:37:07.461830
1127,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31270,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,BLOQUEADA,3,252,2026-07-19T19:37:09.942874
1129,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-227599,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,BLOQUEADA,3,252,2026-07-19T19:37:12.218346
1130,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24042,NARIÑO - ALCALDÍA MUNICIPIO DE ARBOLEDA (BERRUECOS),Arboleda,Nariño,BLOQUEADA,3,252,2026-07-19T19:37:14.566094
1131,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19840,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,BLOQUEADA,3,252,2026-07-19T19:37:16.927682
1132,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4540,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:37:19.282461
1133,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9466192,SANTANDER - GOBERNACIÓN,Bucaramanga,Santander,BLOQUEADA,3,252,2026-07-19T19:37:21.579693
1134,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195630,BOYACÁ - ALCALDÍA MUNICIPIO DE TUNJA,Tunja,Boyacá,BLOQUEADA,3,252,2026-07-19T19:37:23.860873
1135,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7588,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,BLOQUEADA,3,252,2026-07-19T19:37:26.221472
1136,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6334,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:37:28.652823
1137,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6615,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,252,2026-07-19T19:37:30.959824
1146,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28280,BOYACÁ - ALCALDÍA MUNICIPIO DE COMBITA,Cómbita,Boyacá,BLOQUEADA,3,252,2026-07-19T19:37:33.402363
1147,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11894801,ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,Rionegro,Antioquia,BLOQUEADA,3,252,2026-07-19T19:37:35.681701
1148,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188496,LA GUAJIRA - ALCALDÍA MUNICIPIO DE SAN JUAN DEL CESAR,San Juan del Cesar,La Guajira,ESTUDIOS_PREVIOS,3,7916,2026-07-19T19:37:38.805822
1149,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4357,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,3,4604,2026-07-19T19:37:42.016499
1150,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15505,CAQUETÁ - ALCALDÍA MUNICIPIO DE SAN VICENTE CAGUÁN,San Vicente del Caguán,Caquetá,ESTUDIOS_PREVIOS,3,10012,2026-07-19T19:37:45.125524
1151,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508290,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,3,5382,2026-07-19T19:37:48.253827
1152,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20910,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,BLOQUEADA,3,252,2026-07-19T19:37:50.594067
1153,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34778,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SAN BERNARDO,San Bernardo,Cundinamarca,BLOQUEADA,3,252,2026-07-19T19:37:52.947393
1154,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31911,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,Trujillo,Valle del Cauca,BLOQUEADA,3,252,2026-07-19T19:37:55.334189
1155,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-197866,CESAR - ALCALDÍA MUNICIPIO DE PUEBLO BELLO,Pueblo Bello,Cesar,BLOQUEADA,3,252,2026-07-19T19:37:57.707483
1160,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-213029,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Los Santos,Santander,BLOQUEADA,3,252,2026-07-19T19:38:00.215535
1161,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9412344,CORPORACIÓN NASA KIWE (NASA KIWE),Popayán,Cauca,BLOQUEADA,3,252,2026-07-19T19:38:02.782650
1166,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508259,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,3,5892,2026-07-19T19:38:07.395093
1167,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3560,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,3,4612,2026-07-19T19:38:11.662367
1168,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199572,BOYACÁ - ALCALDÍA MUNICIPIO DE TURMEQUÉ,Turmequé,Boyacá,ESTUDIOS_PREVIOS,3,7337,2026-07-19T19:38:15.516915
1169,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20432,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE OCAÑA,Ocaña,Norte De Santander,ESTUDIOS_PREVIOS,3,10872,2026-07-19T19:38:19.233495
1170,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185894,BOYACÁ - ALCALDÍA MUNICIPIO DE PAIPA,Paipa,Boyacá,BLOQUEADA,3,253,2026-07-19T19:38:21.642704
1171,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200470,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Puente Nacional,Santander,BLOQUEADA,3,252,2026-07-19T19:38:23.964972
1172,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202789,SANTANDER - ALCALDÍA MUNICIPIO DE PÁRAMO,Páramo,Santander,BLOQUEADA,3,252,2026-07-19T19:38:26.293487
1173,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7665,SANTANDER - ALCALDÍA MUNICIPIO DE SOCORRO,Socorro,Santander,BLOQUEADA,3,253,2026-07-19T19:38:28.744693
1186,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21024,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PAIME,Paime,Cundinamarca,BLOQUEADA,3,253,2026-07-19T19:38:31.174453
1187,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192590,HUILA - ALCALDÍA MUNICIPIO DE PITALITO,Pitalito,Huila,BLOQUEADA,3,253,2026-07-19T19:38:33.914386
1188,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9854570,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,BLOQUEADA,3,253,2026-07-19T19:38:36.345994
1191,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12162833,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Ibagué,Tolima,BLOQUEADA,3,252,2026-07-19T19:38:38.774088
1192,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26705,CAUCA - ALCALDÍA MUNICIPIO DE TOTORO,Totoró,Cauca,BLOQUEADA,3,252,2026-07-19T19:38:41.206188
1193,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24492,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE ABREGO,Abrego,Norte De Santander,BLOQUEADA,3,253,2026-07-19T19:38:43.889163
1194,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388881,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:38:46.289258
1195,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25798,SANTANDER - ALCALDÍA MUNICIPIO DE GUAPOTA,Guapotá,Santander,BLOQUEADA,3,253,2026-07-19T19:38:48.895288
1196,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25538,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA,3,253,2026-07-19T19:38:51.323850
1197,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6327,CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,Cali,Valle del Cauca,BLOQUEADA,3,253,2026-07-19T19:38:53.733065
1198,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3550,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:38:56.154861
1199,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6455,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:38:58.567414
1200,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219565,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE QUEBRADANEGRA,Quebradanegra,Cundinamarca,MATRIZ_RIESGO,3,9262,2026-07-19T19:39:02.364219
1207,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11129452,CUNDINAMARCA - EMPRESAS PÚBLICAS DE NILO,Nilo,Cundinamarca,ESTUDIOS_PREVIOS,3,4594,2026-07-19T19:39:06.272477
1208,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10605289,NORTE DE SANTANDER - UNIVERSIDAD DE PAMPLONA,San José de Cúcuta,Norte De Santander,ESTUDIOS_PREVIOS,3,7184,2026-07-19T19:39:10.006360
1209,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24374,BOYACÁ - ALCALDÍA MUNICIPIO DE GACHANTIVÁ,Gachantivá,Boyacá,MATRIZ_RIESGO,3,14825,2026-07-19T19:39:13.988139
1210,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6369,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA,3,253,2026-07-19T19:39:16.536978
1211,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-11210,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA,3,253,2026-07-19T19:39:18.967791
1212,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8142329,QUINDÍO - UNIVERSIDAD DEL QUINDÍO,Armenia,Quindío,BLOQUEADA,3,253,2026-07-19T19:39:21.602112
1213,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28041,SANTANDER - ALCALDÍA MUNICIPIO DE GUAPOTA,Guapotá,Santander,BLOQUEADA,3,252,2026-07-19T19:39:24.020355
1214,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-22-28456,CALDAS - ALCALDÍA MUNICIPIO DE SUPIA,Supía,Caldas,BLOQUEADA,3,253,2026-07-19T19:39:26.645704
1215,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9267850,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,Medellín,Antioquia,BLOQUEADA,3,252,2026-07-19T19:39:29.064291
1216,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13702537,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TOLEDO,Toledo,Norte De Santander,BLOQUEADA,3,253,2026-07-19T19:39:31.486772
1217,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26076,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE LA MESA,La Mesa,Cundinamarca,BLOQUEADA,3,253,2026-07-19T19:39:34.021151
1218,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9852244,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,MATRIZ_RIESGO,3,9050,2026-07-19T19:39:37.442451
1219,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186796,ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,Girardota,Antioquia,ESTUDIOS_PREVIOS,3,7687,2026-07-19T19:39:40.661357
1220,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-225750,SANTANDER - ALCALDÍA MUNICIPIO DE SAN VICENTE CHUCURÍ,San Vicente de Chucurí,Santander,MATRIZ_RIESGO,3,11951,2026-07-19T19:39:45.297363
1227,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6732,BOYACÁ - ALCALDÍA MUNICIPIO DE NOBSA,Nobsa,Boyacá,BLOQUEADA,3,253,2026-07-19T19:39:47.798240
1230,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22926,BOYACÁ - ALCALDÍA MUNICIPIO DE TIBANÁ,Tibaná,Boyacá,BLOQUEADA,3,253,2026-07-19T19:39:50.264519
1231,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9549393,NORTE DE SANTANDER - GOBERNACIÓN,San José de Cúcuta,Norte De Santander,BLOQUEADA,3,253,2026-07-19T19:39:52.696542
1238,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212168,BOYACÁ - ALCALDÍA MUNICIPIO DE PAYA,Paya,Boyacá,ESTUDIOS_PREVIOS,3,7096,2026-07-19T19:39:56.604505
1239,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12947058,NORTE DE SANTANDER - EICE FARO DEL CATATUMBO S.A.S - SAN JOSÉ DE CÚCUTA,San José de Cúcuta,Norte De Santander,ESTUDIOS_PREVIOS,3,8443,2026-07-19T19:40:00.159460
1240,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199330,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANGOSTURA,Angostura,Antioquia,MATRIZ_RIESGO,3,7022,2026-07-19T19:40:04.218321
1241,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8169540,ANTIOQUIA - ALCALDÍA MUNICIPIO DE BRICEÑO,Briceño,Antioquia,ESTUDIOS_PREVIOS,3,5010,2026-07-19T19:40:07.953432
